,att_id,att_name,att_cat,att_price,score
1590,3652,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,recommended_experiences,373.0,0.002385200410336996
1493,3510,vancouver_to_victoria_by_seaplane_and_ferry,recommended_experiences,289.0,0.0023825255026976872
1451,3464,squamish_explorer_flightseeing_tour,recommended_experiences,162.75,0.002382337294910516
313,669,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley","food,_wine_&_nightlife",150.0,0.002378115654963351
847,1915,3-hour_maligne_canyon_ice-walk_from_jasper,walking_&_biking_tours,65.0,0.0023716715917532476
699,1577,vancouver_to_victoria_by_seaplane_and_ferry,tours_&_sightseeing,289.0,0.002367357097869338
1465,3481,squamish_cheakamus_white-water_rafting,recommended_experiences,120.74,0.0023631622427116184
1186,2624,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,luxury_&_special_occasions,45.0,0.0023628418966298486
807,1764,niagara_skywheel_admission_ticket,theme_parks,14.68,0.002362395126341894
679,1546,calgary_sightseeing_tour_by_sidecar,tours_&_sightseeing,160.0,0.002361670508504757
1591,3653,10-day_new_england_fall_foliage_tour_including_cape_cod,recommended_experiences,,0.0023604780496786363
1369,3370,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,recommended_experiences,53.0,0.002353130089107372
269,576,historic_downtown_victoria_food_tour,"food,_wine_&_nightlife",70.0,0.0023531225893663275
896,2008,toronto_islands_evening_bike_tour,walking_&_biking_tours,96.05,0.0023490230880590345
789,1731,cycling_the_nation's_capital,tours_&_sightseeing,69.0,0.0023465210315942826
592,1328,historic_downtown_victoria_food_tour,tours_&_sightseeing,70.0,0.002346125688102064
646,1508,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,tours_&_sightseeing,215.0,0.0023395473438142063
612,1352,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,tours_&_sightseeing,53.0,0.0023379034720032938
81,143,toronto_harbour_sightseeing_cruise,"cruises,_sailing_&_water_tours",29.32,0.00233786061634018
1370,3371,introductory_brewery_and_distillery_tour,recommended_experiences,22.0,0.0023358517571317548
924,2047,ottawa_highlights_3_hour_bike_tour,walking_&_biking_tours,90.6,0.002335286776639714
1423,3427,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,recommended_experiences,215.0,0.0023343239527417728
551,1224,half_day_guided_horseback_ride_at_birkenhead_lake,outdoor_activities,303.46,0.002332719008158188
497,1119,kamloops_bc_wildlife_park_admission,outdoor_activities,12.45,0.0023310997783535653
365,760,tasty_taster_wine_tour,"food,_wine_&_nightlife",72.45,0.0023237725313528064
98,169,vancouver_city_and_seals_scenic_boat_tour,"cruises,_sailing_&_water_tours",61.95,0.0023226168569708567
20,27,squamish_explorer_flightseeing_tour,"air,_helicopter_&_balloon_tours",162.75,0.002319234830890183
532,1186,2-day_whistler_sea_to_sky_tour_from_vancouver,outdoor_activities,166.95,0.0023178238081821845
1546,3584,2-day_whistler_sea_to_sky_tour_from_vancouver,recommended_experiences,166.95,0.0023116890200075464
1060,2263,niagara_falls_day_tour_from_toronto_including_hornblower_boat_tour,family_friendly,115.0,0.0023105226317098188
778,1706,private_photography_tour_in_vancouver,tours_&_sightseeing,238.0,0.0023092794603490133
7,8,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",local_experiences,150.0,0.0023039885716071773
1080,2388,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,family_friendly,81.0,0.002301715078679028
698,1575,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,tours_&_sightseeing,447.57,0.0022988719625620007
979,2143,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,water_sports,447.57,0.002296948814679801
1052,2254,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,family_friendly,23.75,0.0022938617784135553
448,996,banff_via_ferrata_climbing_adventure,outdoor_activities,177.45,0.0022887769539851888
861,1930,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,walking_&_biking_tours,53.0,0.0022855306375043722
819,1793,"alberta_transfer:_banff,_jasper,_lake_louise,_calgary_and_kananaskis",transfers_&_ground_transport,33.6,0.0022840946156595585
1339,3337,flyover_canada_simulated_flight_ride,recommended_experiences,34.65,0.00228362177484321
961,2094,athabasca_river_canyon_morning_run,water_sports,93.45,0.0022812086438794175
106,185,whale-watching_marine_wildlife_excursion_by_zodiac_boat,"cruises,_sailing_&_water_tours",80.0,0.0022801190386447677
917,2037,quebec_city_bike_tour_along_saint_lawrence_river,walking_&_biking_tours,60.0,0.0022763591684676465
857,1925,scooter_sightseeing_in_montreal,walking_&_biking_tours,105.78,0.002271277201083487
506,1133,discover_jasper_and_its_wildlife,outdoor_activities,72.45,0.0022698179657544863
1083,2391,independent_bike_tour_of_vancouver,family_friendly,35.7,0.0022642813712108016
1014,2196,victoria_harbour_kayak_tour,water_sports,78.25,0.0022635478251105167
6,7,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,featured_tours_and_tickets,317.42,0.0022614636113611163
1221,2775,independent_bike_tour_of_vancouver,private_&_custom_tours,35.7,0.002260601498271492
1005,2184,cowichan_river_tubing_rental,water_sports,21.0,0.00225862049524409
784,1719,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,tours_&_sightseeing,389.0,0.0022577790957249693
61,92,full-day_whale_watching_cruise_from_quebec,"cruises,_sailing_&_water_tours",159.8,0.0022511207541993
1571,3625,west_niagara_wine_tour,recommended_experiences,99.0,0.0022505682732756674
639,1426,niagara_falls_and_boat_cruise,tours_&_sightseeing,105.0,0.00224942117002634
204,417,skagway_shore_excursion:_bennett_train_journey_on_the_white_pass_rail,day_trips_&_excursions,322.48,0.002247201603807609
654,1516,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",tours_&_sightseeing,150.0,0.0022446059791450595
451,999,lake_louise_scenic_snowshoe_tour,outdoor_activities,79.0,0.002243562800878782
44,69,"niagara_falls_tour_with_boat_cruise,_journey_and_fallsview_lunch_from_toronto","cruises,_sailing_&_water_tours",260.0,0.002243248526015953
428,970,seaplane_flight_to_victoria_and_whale-watching_cruise,outdoor_activities,469.0,0.0022419050009773577
622,1366,bike_tour_to_montmorency_falls_from_quebec_city,tours_&_sightseeing,75.0,0.0022413114500432416
326,685,fraser_valley_wine_tour,"food,_wine_&_nightlife",135.45,0.002240763968946972
77,136,montreal_dinner_cruise,"cruises,_sailing_&_water_tours",142.56,0.0022404743360904325
25,35,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,"air,_helicopter_&_balloon_tours",447.57,0.002239250449778028
852,1920,toronto_distillery_district_walking_tour,walking_&_biking_tours,23.73,0.0022357802124574454
590,1326,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,tours_&_sightseeing,212.0,0.002235055951750835
1497,3514,toronto_inner_harbour_and_island_cruise,recommended_experiences,29.5,0.0022337042127101433
113,193,whale-watching_cruise_from_vancouver_to_victoria,"cruises,_sailing_&_water_tours",248.06,0.0022329281680772703
913,2030,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,walking_&_biking_tours,83.0,0.0022315814288639416
1151,2519,2-day_niagara_falls_tour_from_new_york_by_bus,multi-day_&_extended_tours,436.23,0.002226380537014643
1172,2600,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,luxury_&_special_occasions,170.4,0.0022247966631320885
1349,3347,grotto_canyon_icewalk,recommended_experiences,79.8,0.002224213111852699
775,1703,small-group_niagara_falls_tour,tours_&_sightseeing,250.0,0.002223699201025868
944,2076,toronto_islands_morning_bike_tour,walking_&_biking_tours,96.05,0.002221818194545729
810,1771,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,transfers_&_ground_transport,170.41,0.002217566912764911
1378,3379,kicking_horse_river_whitewater_rafting,recommended_experiences,159.6,0.002215598766436443
1085,2393,shared_wonder_tour,family_friendly,297.73,0.0022152284220810408
229,482,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",day_trips_&_excursions,150.0,0.0022137841862341296
316,674,best_of_victoria_food_tour,"food,_wine_&_nightlife",68.25,0.0022133824143924447
1532,3560,making_their_mark:_montreal_jewish_history_walking_tour,recommended_experiences,24.0,0.0022112578448936137
1147,2512,vancouver_shore_excursion:_small-group_granville_island_market_tour,shore_excursions,79.9,0.002209770396253064
268,575,half-day_beer_cider_and_wine_tour,"food,_wine_&_nightlife",35.0,0.0022090472069380305
487,1107,tremblant_ice_climbing_school,outdoor_activities,93.56,0.002208227949511519
1540,3574,blackcomb_sunset_jeep_tour,recommended_experiences,145.95,0.0022072254841251984
72,129,victoria_whale_watching_tour_by_zodiac,"cruises,_sailing_&_water_tours",114.45,0.0022034645425564993
1131,2463,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,shore_excursions,170.4,0.0022026599274815517
618,1358,quebec_city_hop-on_hop-off_tour,tours_&_sightseeing,42.55,0.0021998310965855618
19,26,helicopter_tour_over_montreal,"air,_helicopter_&_balloon_tours",179.0,0.002195384107276528
641,1502,best_of_both_niagara_falls _american/canadian_tour,tours_&_sightseeing,204.42,0.002192327427104987
1017,2200,brentwood_bay_guided_kayak_tours,water_sports,72.8,0.0021921035062652215
1503,3524,vancouver_coastal_canyon_tour,recommended_experiences,158.0,0.0021919006561264857
1504,3525,discover_jasper_and_its_wildlife,recommended_experiences,72.45,0.0021892921747650026
889,1999,montreal_north_city_bike_tour,walking_&_biking_tours,88.25,0.0021879515067706155
1153,2522,yellowknife_northern_lights_viewing_tour_including_3-nights_accommodation,multi-day_&_extended_tours,700.0,0.002185821580313895
1295,3291,greg_frewin_wild_magic_show,recommended_experiences,32.77,0.0021838527197243747
895,2007,small-group_afternoon_bike_tour_of_vancouver,walking_&_biking_tours,68.25,0.002182957036365311
153,315,"path,_toronto's_underground_city_-_walking_tour",cultural_&_theme_tours,27.0,0.002180554976447823
1375,3376,quebec_pub_crawl,recommended_experiences,28.0,0.0021798171447812258
761,1681,stanley_park_photography_tour_in_vancouver,tours_&_sightseeing,104.0,0.002179487870436307
150,308,shared_wonder_tour,cultural_&_theme_tours,297.74,0.0021794193013753268
561,1248,intro_to_mountain_biking_in_squamish,outdoor_activities,175.0,0.0021783532667553887
459,1011,whistler_snowshoeing_adventure_with_optional_peak_2_peak_ticket,outdoor_activities,103.95,0.0021779693514400005
661,1523,30-minute_heritage_horse-drawn_carriage_tour,tours_&_sightseeing,115.0,0.002176043346513593
1513,3535,rzr_off-roading_tours_from_whistler,recommended_experiences,198.45,0.0021735702176214422
943,2075,sunset_e-bike_adventure_w/wine_&_cheese,walking_&_biking_tours,99.0,0.0021711156595166405
1035,2231,victoria_oak_bay_shoreline_kayak_tour,water_sports,79.0,0.00217056210720143
731,1634,electric_bike_rental_on_ile_d'orleans,tours_&_sightseeing,59.95,0.0021681993316417956
973,2132,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,water_sports,125.99,0.002167231865047017
593,1329,haunted_montreal_pub_crawl,tours_&_sightseeing,24.0,0.0021657315597075335
11,13,whistler_helicopter_tour,"air,_helicopter_&_balloon_tours",187.95,0.002164109115728177
1122,2449,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,family_friendly,64.0,0.002163180576360727
525,1175,advanced_backcountry_snowmobile_expedition,outdoor_activities,313.95,0.002161477063751982
370,770,vancouver_railtown_district_food_tour,"food,_wine_&_nightlife",62.98,0.0021612217154259334
1412,3416,bike_tour_of_downtown_vancouver_and_stanley_park,recommended_experiences,68.25,0.0021611467180154857
772,1697,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,tours_&_sightseeing,64.0,0.0021607949444474323
805,1756,city_beers:_bus_tour_of_ottawa_breweries,tours_&_sightseeing,84.75,0.0021560151094882195
96,165,victoria_marine_wildlife_tour,"cruises,_sailing_&_water_tours",112.35,0.002151928822010387
1235,2805,private_tour_of_lake_louise_and_the_icefield_parkway,private_&_custom_tours,900.0,0.0021503195918604907
785,1722,30-minute_victoria_carriage_tour_including_james_bay,tours_&_sightseeing,115.0,0.002149408194758286
51,79,victoria_whale_watching_adventure_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",116.82,0.002148421800245633
162,331,thousand_islands_sunset_dinner_cruise,cultural_&_theme_tours,99.44,0.0021478471772293922
55,83,halifax_harbour_hopper_tour,"cruises,_sailing_&_water_tours",42.67,0.002147289696478396
549,1222,cheakamus_family_adventure,outdoor_activities,124.95,0.0021458115332315206
721,1614,full_day_bike_rental,tours_&_sightseeing,37.94,0.0021430369861754747
338,703,walking_tour_of_niagara-on-the-lake_historic_district,"food,_wine_&_nightlife",25.0,0.0021403499360982837
695,1570,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,tours_&_sightseeing,489.0,0.0021402685103383695
1436,3445,best_of_victoria_food_tour,recommended_experiences,68.25,0.0021374400365729053
352,728,walking_brewery_tour_of_vancouver,"food,_wine_&_nightlife",73.99,0.002136941839489216
158,322,inside_the_shmata_factory,cultural_&_theme_tours,24.0,0.002132448066081283
655,1517,vancouver_sightseeing_bus_tour_(4_hrs),tours_&_sightseeing,47.0,0.0021285778425716457
367,767,best_of_ottawa_bike_tour,"food,_wine_&_nightlife",113.5,0.002128398920178149
1008,2187,vancouver_jet_ski_rental,water_sports,211.56,0.0021266075534600217
1406,3410,victoria_day_trip_from_seattle_with_butchart_gardens,recommended_experiences,271.28,0.0021255568754526997
595,1332,winter_tour:_banff_and_its_wildlife,tours_&_sightseeing,70.35,0.002122791613790328
824,1811,private_transport_from_vancouver_international_airport_(yvr)_to_whistler,transfers_&_ground_transport,498.97,0.0021215088009411427
885,1995,north_van_shipyards_district_food_tour,walking_&_biking_tours,73.0,0.0021175264384463597
307,640,niagara_falls_and_boat_cruise,"food,_wine_&_nightlife",105.0,0.0021173035889981715
951,2084,seaplane_flight_to_victoria_and_whale-watching_cruise,water_sports,469.0,0.0021169803858721936
465,1075,rockies_adventure_4-day_summer_tour,outdoor_activities,708.0,0.0021149890260595394
1393,3397,niagara_falls_day_trip_from_new_york_by_air,recommended_experiences,721.14,0.0021105466794473426
1446,3459,victoria_in_one_day_sightseeing_tour,recommended_experiences,240.45,0.002109974913475308
292,604,vancouver_wine_tour_(fraser_valley),"food,_wine_&_nightlife",135.0,0.002108716742632414
1343,3341,whistler_superfly_ziplines,recommended_experiences,103.95,0.002104066903184644
790,1733,vancouver_private_secrets_of_stanley_park_walking_tour,tours_&_sightseeing,299.0,0.002103304786642283
945,2077,beyond_city_sights_e-bike_adventure_tour,walking_&_biking_tours,89.0,0.002097324993115904
401,916,kamloops_bc_wildlife_park_admission,sightseeing_tickets_&_passes,12.45,0.0020964668084620646
647,1509,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,tours_&_sightseeing,81.0,0.0020956093380692774
1432,3439,le_bateau-mouche_sightseeing_cruise_in_montreal,recommended_experiences,29.89,0.002092730508899656
1361,3362,maligne_canyon_ice_walk,recommended_experiences,72.45,0.002089084206229784
1215,2716,old_montreal_private_walking_tour,private_&_custom_tours,160.0,0.0020855254005387684
1474,3491,"half_day_swirl,_sip_&_savour_wine_tour",recommended_experiences,35.0,0.002084817567836351
971,2130,squamish_cheakamus_white-water_rafting,water_sports,120.74,0.002082380866257846
1228,2792,luxury_private_tour_of_niagara_falls_from_toronto,private_&_custom_tours,950.0,0.002080245225712711
1006,2185,half-day_ice_fishing,water_sports,208.95,0.0020783385058347047
1045,2246,niagara_falls_tour_day_trip_from_toronto,family_friendly,89.0,0.0020750307629034265
1095,2407,montreal_mural_tour,family_friendly,45.0,0.0020748079134552382
372,776,st._john's_walking_food_tour,"food,_wine_&_nightlife",89.0,0.002074617920015437
1505,3526,shore_excursion:_charlottetown_south_shore_and_confederation_bridge,recommended_experiences,410.0,0.0020743350726388906
982,2148,victoria_sunset_whale-watching_cruise,water_sports,140.7,0.002073369391696742
815,1779,victoria_day_trip_from_seattle_with_butchart_gardens,transfers_&_ground_transport,271.29,0.0020711330403432914
980,2145,vancouver_snorkel_and_kayak_adventure,water_sports,78.75,0.0020678920808203643
152,312,the_sip_of_mtl_brew_tour,cultural_&_theme_tours,86.25,0.0020658885785698276
105,183,ottawa_river_tours,"cruises,_sailing_&_water_tours",27.0,0.0020647729028067836
1395,3399,banff_via_ferrata_climbing_adventure,recommended_experiences,177.45,0.0020645643385796336
1476,3493,montreal's_underground_city_indoor_tour,recommended_experiences,65.0,0.0020641754234368825
632,1391,60-minute_the_royal_carriage_tour,tours_&_sightseeing,215.0,0.0020638040076899023
1225,2782,vancouver_city_private_tour,private_&_custom_tours,141.75,0.0020627851142993887
536,1198,whistler_premium_ski_rental_including_delivery,outdoor_activities,163.43,0.002062164778575827
237,499,whistler_day_trip_by_seaplane_from_vancouver,day_trips_&_excursions,409.0,0.0020619987128812634
296,608,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,"food,_wine_&_nightlife",95.0,0.0020593852316924174
1565,3616,half_day_guided_horseback_ride_at_birkenhead_lake,recommended_experiences,303.46,0.0020580831337948316
607,1345,"show_me_the_city,_toronto_walking_tour",tours_&_sightseeing,36.0,0.0020579309961907804
225,477,gems_of_niagara_falls_small-group_tour,day_trips_&_excursions,197.75,0.002053962918917035
1558,3603,brentwood_bay_kayak_tour_and_butchart_gardens_visit,recommended_experiences,100.8,0.002051637642062624
1525,3549,rideau_canal_cruise,recommended_experiences,29.0,0.0020474556436038387
252,537,2-day_whistler_sea_to_sky_tour_from_vancouver,day_trips_&_excursions,166.95,0.0020469174479012435
926,2049,stanley_park_photography_tour_in_vancouver,walking_&_biking_tours,104.0,0.0020451867933725274
686,1556,3_hour_montreal_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,74.73,0.0020451603657136077
670,1534,vancouver_hop-on_hop-off_and_stanley_park_experience,tours_&_sightseeing,127.0,0.002044387892385994
335,699,queen_street_west_pastry_tour,"food,_wine_&_nightlife",85.0,0.002043097579795764
1428,3435,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",recommended_experiences,130.0,0.002042744734836133
1081,2389,niagara_falls_domed_jet-boat_ride,family_friendly,79.04,0.002040080541112603
15,17,ultimate_niagara_falls_tour_plus_helicopter_ride_and_skylon_tower_lunch,"air,_helicopter_&_balloon_tours",317.42,0.0020351978525619194
69,125,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",69.57,0.0020343093118133744
1257,3001,60_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,private_&_custom_tours,477.13,0.0020307469348170995
1115,2441,gulf_islands_kayak_and_seaplane_adventure,family_friendly,629.0,0.0020241646620934558
306,627,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,"food,_wine_&_nightlife",45.0,0.002023236122726006
584,1317,niagara_falls_tour_with_cruise,tours_&_sightseeing,99.0,0.0020226357863118967
256,546,small-group_niagara_falls_tour,day_trips_&_excursions,250.0,0.002020334437202724
1259,3016,whistler_singletrack_mountain_bike_tour,private_&_custom_tours,139.0,0.0020189844838146617
138,239,exclusive_private_tour_to_niagara_falls_from_toronto,cultural_&_theme_tours,650.0,0.0020188662736105754
23,33,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"air,_helicopter_&_balloon_tours",489.0,0.0020180309453103956
993,2163,okanagan_jetpack_rental_and_lesson,water_sports,149.0,0.0020147703436085426
692,1565,small-group_afternoon_bike_tour_of_vancouver,tours_&_sightseeing,68.25,0.002006494200800354
131,223,haunted_montreal_pub_crawl,cultural_&_theme_tours,24.0,0.0020063084929268643
1183,2614,arctic_day:_yukon_wildlife_and_hot_springs_tour,luxury_&_special_occasions,145.95,0.0020062820652679446
1326,3324,half-day_beer_cider_and_wine_tour,recommended_experiences,35.0,0.0020043796309562496
502,1128,canadian_classic_snowmobile_tour,outdoor_activities,166.95,0.002003913575619894
806,1763,ripley's_believe_it_or_not!_niagara_falls_admission,theme_parks,10.95,0.002002993964515593
112,192,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,"cruises,_sailing_&_water_tours",174.56,0.002000763684381083
423,962,horse-drawn_sleigh_ride_in_banff,outdoor_activities,39.9,0.001999196238502722
758,1676,ottawa_highlights_3_hour_bike_tour,tours_&_sightseeing,90.6,0.0019991733821490614
1344,3342,toronto_distillery_district_walking_tour,recommended_experiences,23.73,0.001999114812742807
956,2089,kicking_horse_river_whitewater_rafting,water_sports,159.6,0.0019986426861875115
752,1670,2-day_whistler_sea_to_sky_tour_from_vancouver,tours_&_sightseeing,166.95,0.0019984698350129547
799,1747,high_performance_mountain_bike_rental_in_squamish,tours_&_sightseeing,80.0,0.0019973302315046734
1495,3512,private_tour_of_niagara_falls_with_hornblower_boat_cruise,recommended_experiences,995.0,0.0019967927500631295
1452,3466,vancouver_city_private_tour,recommended_experiences,141.75,0.0019962163413942587
997,2174,squamish_elaho_white-water_rafting_from_whistler,water_sports,173.24,0.001995458510418209
1389,3392,private_winery_tour_of_niagara-on-the-lake,recommended_experiences,165.0,0.001994934599936652
1337,3335,victoria_and_butchart_gardens_day_trip_from_vancouver,recommended_experiences,194.25,0.001994524971223396
866,1935,bike_tour_to_montmorency_falls_from_quebec_city,walking_&_biking_tours,75.0,0.001991735067554734
1555,3595,quebec_shore_excursion:_small-group_food_walking_tour,recommended_experiences,53.0,0.001989570856567523
820,1796,private_transport_from_canada_place_cruise_ship_terminal_to_vancouver_international_airport_(yvr),transfers_&_ground_transport,110.3,0.0019838067698788138
83,146,victoria_and_butchart_gardens_by_seaplane_and_speed_boat,"cruises,_sailing_&_water_tours",489.0,0.001983410712125544
1582,3642,lunch_fiesta_wine_tour,recommended_experiences,123.17,0.0019825653841706384
120,208,historic_boat_tour_on_bonne_bay,"cruises,_sailing_&_water_tours",800.0,0.001982448602488655
986,2153,rafting_adventure_on_the_kicking_horse_river,water_sports,109.2,0.001980050113876426
544,1210,nanaimo_classic_adventure_course,outdoor_activities,41.99,0.0019782137487120302
1453,3467,niagara_falls_evening_lights_day_trip_from_toronto,recommended_experiences,180.0,0.0019768477244503004
1200,2689,thousand_islands_sunset_dinner_cruise,luxury_&_special_occasions,99.44,0.0019766184466526457
1214,2714,private_winery_tour_of_niagara-on-the-lake,private_&_custom_tours,165.0,0.0019765245213243226
86,149,vancouver_to_victoria_by_seaplane_and_ferry,"cruises,_sailing_&_water_tours",289.0,0.00196980046778188
948,2080,high_performance_mountain_bike_rental_in_squamish,walking_&_biking_tours,80.0,0.0019693194129634358
787,1726,sunset_e-bike_adventure_w/wine_&_cheese,tours_&_sightseeing,99.0,0.001968276234697158
554,1229,whistler_via_ferrata_tour,outdoor_activities,177.45,0.001967208414424591
907,2022,jewish_neighborhood_food_tour,walking_&_biking_tours,95.44,0.001967108417877327
140,241,snowshoeing_tour_to_marble_canyon,cultural_&_theme_tours,79.8,0.0019668277132839362
492,1112,niagara_adventure_beach_horseback_ride,outdoor_activities,90.4,0.0019658691749523064
736,1644,calgary_bow_river_valley_60-minute_segway_adventure,tours_&_sightseeing,59.99,0.001964214589225616
1202,2696,exhilarating_120km_aerial_tour_of_toronto,luxury_&_special_occasions,79.0,0.0019623642959707083
322,681,food_walking_tour_of_granville_island_public_market,"food,_wine_&_nightlife",60.0,0.0019606375698777772
388,844,christmas_walking_tour_in_old_montreal,holiday_&_seasonal_tours,21.0,0.0019593240438033612
1099,2415,thousand_islands_sunset_dinner_cruise,family_friendly,99.44,0.0019584844299368707
345,717,4-hour_riverside_and_leslieville_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.0019579465913648012
10,12,niagara_falls_grand_helicopter_tour,"air,_helicopter_&_balloon_tours",131.5,0.0019572901854581198
324,683,undiscovered_niagara_wine_country_tour,"food,_wine_&_nightlife",149.0,0.001956424858193761
99,170,murphy's_dj_party_boat,"cruises,_sailing_&_water_tours",23.08,0.0019548906254543124
271,578,evening_gourmet_tour_5_course_dinner_in_quebec_city,"food,_wine_&_nightlife",143.0,0.0019529939052310328
1383,3384,winter_wildlife_discovery_tour,recommended_experiences,72.45,0.0019499775808089236
1576,3633,30-minute_victoria_carriage_tour_including_james_bay,recommended_experiences,115.0,0.0019492490345360011
1372,3373,northern_lights_and_arctic_circle_day_trip_from_fairbanks,recommended_experiences,299.91,0.001949162251818197
243,508,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,day_trips_&_excursions,459.0,0.0019470962517256208
394,855,vancouver_holiday_dinner_and_carols_cruise,holiday_&_seasonal_tours,88.88,0.0019457716546049002
214,430,winter_wildlife_discovery_tour,day_trips_&_excursions,72.45,0.0019450016811909689
3,3,niagara_falls_day_trip_from_toronto,featured_tours_and_tickets,169.0,0.0019439152901310518
709,1595,grouse_mountain_&_capilano_suspension_bridge_park,tours_&_sightseeing,182.0,0.0019427074746923149
80,142,victoria_4_ever_wild_sunset_whale-watching_tour,"cruises,_sailing_&_water_tours",130.2,0.0019414960879483186
1500,3519,vancouver_to_victoria_whale_watching_&_butchart_gardens_with_return_by_speedboat,recommended_experiences,459.0,0.0019412175261380833
1134,2468,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,shore_excursions,57.5,0.0019400557805371928
330,694,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,"food,_wine_&_nightlife",98.0,0.0019383561963642333
905,2020,5-hour_small-group_vancouver_bike_tour,walking_&_biking_tours,85.0,0.0019373930153357667
469,1080,niagara_falls_domed_jet-boat_ride,outdoor_activities,79.04,0.0019361459155391762
155,318,beyond_the_bagel:_montreal_jewish_food_walking_tour,cultural_&_theme_tours,85.0,0.001935849140072118
531,1185,niagara_beach_horseback_ride,outdoor_activities,73.45,0.0019348038190226847
962,2095,jasper_rafting_athabasca_canyon_run,water_sports,93.45,0.00193419955417279
1508,3529,kicking_horse_river_rafting_family_adventure_including_bbq_lunch,recommended_experiences,81.9,0.0019311493023507164
1210,2707,sunset_e-bike_adventure_w/wine_&_cheese,luxury_&_special_occasions,99.0,0.001927581568396552
385,835,horse-drawn_sleigh_ride_in_banff,holiday_&_seasonal_tours,39.9,0.0019272087241274684
816,1780,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,transfers_&_ground_transport,93.45,0.0019271415835885911
1527,3553,3.5-hour_sunwapta_river_rafting_adventure_in_jasper,recommended_experiences,103.95,0.0019262841131958035
1448,3461,victoria_whale_watching_tour_by_zodiac,recommended_experiences,114.45,0.0019259744810298117
1431,3438,downtown_vancouver_sightseeing_cruise_in_a_zodiac_vessel,recommended_experiences,69.57,0.0019257798448931729
230,485,winter_wine_tour_from_montreal_with_exclusive_winery_access,day_trips_&_excursions,97.73,0.001925735560707956
1410,3414,green_gables_shore_tour_from_charlottetown,recommended_experiences,73.6,0.0019248591623972939
286,596,the_fraser_valley_winery_tour,"food,_wine_&_nightlife",149.96,0.0019220085465392219
1015,2197,victoria_harbour_stand-up_paddleboard_tour,water_sports,79.0,0.0019191793585127063
205,418,mountain_lakes_and_waterfalls_day_trip_from_banff,day_trips_&_excursions,183.75,0.0019178529757393566
1231,2797,private_tour:_day_trip_from_vancouver_to_whistler,private_&_custom_tours,350.0,0.0019172583534136625
513,1145,victoria_classic_adventure_course,outdoor_activities,41.99,0.0019170737169317503
1129,2461,"craft_vine,_orchard_&_stills",shore_excursions,140.0,0.0019168005120794045
898,2012,original_haunted_walk_of_ottawa,walking_&_biking_tours,24.5,0.0019162219606273778
1371,3372,2-day_niagara_falls_tour_from_new_york_by_bus,recommended_experiences,436.23,0.0019141406039221854
1197,2685,small-group_annapolis_valley_wine_and_food_tour_from_halifax,luxury_&_special_occasions,160.0,0.0019130002861528518
